Id,MSSubClass,MSZoning=RL,MSZoning=RM,'MSZoning=C (all)',MSZoning=FV,MSZoning=RH,LotFrontage,LotArea,Street,Alley,LotShape=Reg,LotShape=IR1,LotShape=IR2,LotShape=IR3,LandContour=Lvl,LandContour=Bnk,LandContour=Low,LandContour=HLS,Utilities,LotConfig=Inside,LotConfig=FR2,LotConfig=Corner,LotConfig=CulDSac,LotConfig=FR3,LandSlope=Gtl,LandSlope=Mod,LandSlope=Sev,Neighborhood=CollgCr,Neighborhood=Veenker,Neighborhood=Crawfor,Neighborhood=NoRidge,Neighborhood=Mitchel,Neighborhood=Somerst,Neighborhood=NWAmes,Neighborhood=OldTown,Neighborhood=BrkSide,Neighborhood=Sawyer,Neighborhood=NridgHt,Neighborhood=mes,Neighborhood=SawyerW,Neighborhood=IDOTRR,Neighborhood=MeadowV,Neighborhood=Edwards,Neighborhood=Timber,Neighborhood=Gilbert,Neighborhood=StoneBr,Neighborhood=ClearCr,Neighborhood=NPkVill,Neighborhood=Blmngtn,Neighborhood=BrDale,Neighborhood=SWISU,Neighborhood=Blueste,Condition1=Norm,Condition1=Feedr,Condition1=PosN,Condition1=Artery,Condition1=RRAe,Condition1=RRNn,Condition1=RRAn,Condition1=PosA,Condition1=RRNe,Condition2=Norm,Condition2=Artery,Condition2=RRNn,Condition2=Feedr,Condition2=PosN,Condition2=PosA,Condition2=RRAn,Condition2=RRAe,BldgType=1Fam,BldgType=2fmCon,BldgType=Duplex,BldgType=TwnhsE,BldgType=Twnhs,HouseStyle=2Story,HouseStyle=1Story,HouseStyle=1.5Fin,HouseStyle=1.5Unf,HouseStyle=SFoyer,HouseStyle=SLvl,HouseStyle=2.5Unf,HouseStyle=2.5Fin,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle=Gable,RoofStyle=Hip,RoofStyle=Gambrel,RoofStyle=Mansard,RoofStyle=Flat,RoofStyle=Shed,RoofMatl=CompShg,RoofMatl=WdShngl,RoofMatl=Metal,RoofMatl=WdShake,RoofMatl=Membran,RoofMatl=Tar&Grv,RoofMatl=Roll,RoofMatl=ClyTile,Exterior1st=VinylSd,Exterior1st=MetalSd,'Exterior1st=Wd Sdng',Exterior1st=HdBoard,Exterior1st=BrkFace,Exterior1st=WdShing,Exterior1st=CemntBd,Exterior1st=Plywood,Exterior1st=AsbShng,Exterior1st=Stucco,Exterior1st=BrkComm,Exterior1st=AsphShn,Exterior1st=Stone,Exterior1st=ImStucc,Exterior1st=CBlock,Exterior2nd=VinylSd,Exterior2nd=MetalSd,'Exterior2nd=Wd Shng',Exterior2nd=HdBoard,Exterior2nd=Plywood,'Exterior2nd=Wd Sdng',Exterior2nd=CmentBd,Exterior2nd=BrkFace,Exterior2nd=Stucco,Exterior2nd=AsbShng,'Exterior2nd=Brk Cmn',Exterior2nd=ImStucc,Exterior2nd=AsphShn,Exterior2nd=Stone,Exterior2nd=Other,Exterior2nd=CBlock,MasVnrType=BrkFace,MasVnrType=None,MasVnrType=Stone,MasVnrType=BrkCmn,MasVnrArea,ExterQual=Gd,ExterQual=TA,ExterQual=Ex,ExterQual=Fa,ExterCond=TA,ExterCond=Gd,ExterCond=Fa,ExterCond=Po,ExterCond=Ex,Foundation=PConc,Foundation=CBlock,Foundation=BrkTil,Foundation=Wood,Foundation=Slab,Foundation=Stone,BsmtQual=Gd,BsmtQual=TA,BsmtQual=Ex,BsmtQual=Fa,BsmtCond=TA,BsmtCond=Gd,BsmtCond=Fa,BsmtCond=Po,BsmtExposure=No,BsmtExposure=Gd,BsmtExposure=Mn,BsmtExposure=Av,BsmtFinType1=GLQ,BsmtFinType1=ALQ,BsmtFinType1=Unf,BsmtFinType1=Rec,BsmtFinType1=BLQ,BsmtFinType1=LwQ,BsmtFinSF1,BsmtFinType2=Unf,BsmtFinType2=BLQ,BsmtFinType2=ALQ,BsmtFinType2=Rec,BsmtFinType2=LwQ,BsmtFinType2=GLQ,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating=GasA,Heating=GasW,Heating=Grav,Heating=Wall,Heating=OthW,Heating=Floor,HeatingQC=Ex,HeatingQC=Gd,HeatingQC=TA,HeatingQC=Fa,HeatingQC=Po,CentralAir,Electrical=SBrkr,Electrical=FuseF,Electrical=FuseA,Electrical=FuseP,Electrical=Mix,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual=Gd,KitchenQual=TA,KitchenQual=Ex,KitchenQual=Fa,TotRmsAbvGrd,Functional=Typ,Functional=Min1,Functional=Maj1,Functional=Min2,Functional=Mod,Functional=Maj2,Functional=Sev,Fireplaces,FireplaceQu=TA,FireplaceQu=Gd,FireplaceQu=Fa,FireplaceQu=Ex,FireplaceQu=Po,GarageType=Attchd,GarageType=Detchd,GarageType=BuiltIn,GarageType=CarPort,GarageType=Basment,GarageType=2Types,GarageYrBlt,GarageFinish=RFn,GarageFinish=Unf,GarageFinish=Fin,GarageCars,GarageArea,GarageQual=TA,GarageQual=Fa,GarageQual=Gd,GarageQual=Ex,GarageQual=Po,GarageCond=TA,GarageCond=Fa,GarageCond=Gd,GarageCond=Po,GarageCond=Ex,PavedDrive=Y,PavedDrive=N,PavedDrive=P,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC=Ex,PoolQC=Fa,PoolQC=Gd,Fence=MnPrv,Fence=GdWo,Fence=GdPrv,Fence=MnWw,MiscFeature=Shed,MiscFeature=Gar2,MiscFeature=Othr,MiscFeature=TenC,MiscVal,MoSold,YrSold,SaleType=WD,SaleType=New,SaleType=COD,SaleType=ConLD,SaleType=ConLI,SaleType=CWD,SaleType=ConLw,SaleType=Con,SaleType=Oth,SaleCondition=Normal,SaleCondition=Abnorml,SaleCondition=Partial,SaleCondition=AdjLand,SaleCondition=Alloca,SaleCondition=Family,SalePrice
790,60,1,0,0,0,0,?,12205,0,?,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6,8,1966,2007,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,157,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,568,1,0,0,0,0,0,0,264,832,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,976,1111,0,2087,0,0,2,1,5,1,1,0,0,0,9,1,0,0,0,0,0,0,0,?,?,?,?,?,1,0,0,0,0,0,1966,0,0,1,2,444,1,0,0,0,0,1,0,0,0,0,1,0,0,133,168,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,0,7,2007,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,187500
791,120,1,0,0,0,0,43,3182,0,?,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,7,5,2005,2006,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,16,1,0,0,0,0,0,0,1129,1145,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1145,0,0,1145,0,0,2,0,2,1,1,0,0,0,5,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2005,0,0,1,2,397,1,0,0,0,0,1,0,0,0,0,1,0,0,100,16,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,0,9,2009,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,160200
792,80,1,0,0,0,0,?,11333,0,?,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6,5,1976,1976,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,539,1,0,0,0,0,0,0,490,1029,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1062,0,0,1062,1,0,1,0,3,1,0,1,0,0,5,1,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,1976,1,0,0,2,539,1,0,0,0,0,1,0,0,0,0,1,0,0,120,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,0,5,2007,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,146800
793,60,1,0,0,0,0,92,9920,0,?,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,7,5,1996,1997,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,862,1,0,0,0,0,0,0,255,1117,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1127,886,0,2013,1,0,2,1,3,1,0,1,0,0,8,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1997,0,1,0,2,455,1,0,0,0,0,1,0,0,0,0,1,0,0,180,130,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,0,6,2007,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,269790
794,20,1,0,0,0,0,76,9158,0,?,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,8,5,2007,2007,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,140,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1496,1496,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1496,0,0,1496,0,0,2,0,3,1,1,0,0,0,7,1,0,0,0,0,0,0,0,?,?,?,?,?,1,0,0,0,0,0,2007,0,0,1,2,474,1,0,0,0,0,1,0,0,0,0,1,0,0,168,130,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,0,6,2007,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,225000
795,60,1,0,0,0,0,?,10832,0,?,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,7,5,1994,1996,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,712,712,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1086,809,0,1895,0,0,2,1,3,1,1,0,0,0,7,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1994,0,0,1,2,409,1,0,0,0,0,1,0,0,0,0,1,0,0,143,46,0,0,0,0,?,?,?,?,?,?,?,1,0,0,0,500,10,2008,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,194500
796,60,1,0,0,0,0,70,8400,0,?,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6,6,1980,1981,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,130,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,650,650,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,888,676,0,1564,0,0,2,1,3,1,0,1,0,0,7,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1980,0,1,0,2,476,1,0,0,0,0,1,0,0,0,0,1,0,0,0,50,0,0,204,0,?,?,?,1,0,0,0,?,?,?,?,0,4,2010,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,171000
797,20,1,0,0,0,0,71,8197,0,?,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,5,1977,1977,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,148,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,660,660,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1285,0,0,1285,0,0,1,1,3,1,0,1,0,0,7,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1977,1,0,0,2,528,1,0,0,0,0,1,0,0,0,0,1,0,0,138,0,0,0,0,0,?,?,?,1,0,0,0,?,?,?,?,0,4,2007,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,143500
798,20,1,0,0,0,0,57,7677,0,?,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5,5,1953,1953,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,570,1,0,0,0,0,0,0,203,773,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,773,0,0,773,0,0,1,0,2,1,0,1,0,0,4,1,0,0,0,0,0,0,0,?,?,?,?,?,1,0,0,0,0,0,1953,0,1,0,1,240,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,0,4,2008,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,110000
799,60,1,0,0,0,0,104,13518,0,?,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,9,5,2008,2009,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,860,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1926,1926,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1966,1174,0,3140,0,0,3,1,4,1,0,0,1,0,11,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,2009,0,0,1,3,820,1,0,0,0,0,1,0,0,0,0,1,0,0,144,78,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,0,7,2009,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,485000
800,50,1,0,0,0,0,60,7200,0,?,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,7,1937,1950,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,252,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,569,1,0,0,0,0,0,0,162,731,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,981,787,0,1768,1,0,1,1,3,1,1,0,0,0,7,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,1939,0,1,0,1,240,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,264,0,0,0,?,?,?,1,0,0,0,?,?,?,?,0,6,2007,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,175000
801,60,1,0,0,0,0,79,12798,0,?,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6,5,1997,1997,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,462,1,0,0,0,0,0,0,154,616,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,616,1072,0,1688,1,0,2,1,4,1,1,0,0,0,8,1,0,0,0,0,0,0,0,?,?,?,?,?,1,0,0,0,0,0,1997,1,0,0,2,603,1,0,0,0,0,1,0,0,0,0,1,0,0,403,114,185,0,0,0,?,?,?,?,?,?,?,1,0,0,0,400,5,2008,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,200000
802,30,0,1,0,0,0,40,4800,0,?,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,7,1916,1990,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,197,1,0,0,0,0,0,0,999,1196,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1196,0,0,1196,1,0,1,0,2,1,0,1,0,0,5,1,0,0,0,0,0,0,0,?,?,?,?,?,0,1,0,0,0,0,1957,0,1,0,2,440,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,0,7,2007,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,109900
803,60,1,0,0,0,0,63,8199,0,?,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,7,5,2005,2005,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,648,1,0,0,0,0,0,0,80,728,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,728,728,0,1456,1,0,2,1,3,1,1,0,0,0,7,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2005,0,0,1,2,410,1,0,0,0,0,1,0,0,0,0,1,0,0,36,18,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,0,10,2008,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,189000
804,60,1,0,0,0,0,107,13891,0,?,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,9,5,2008,2009,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,424,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1734,1734,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1734,1088,0,2822,0,0,3,1,4,1,0,0,1,0,12,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,2009,1,0,0,3,1020,1,0,0,0,0,1,0,0,0,0,1,0,0,52,170,0,0,192,0,?,?,?,?,?,?,?,?,?,?,?,0,1,2009,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,582933
805,20,1,0,0,0,0,75,9000,0,?,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5,5,1954,1954,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,812,1,0,0,0,0,0,0,124,936,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1128,0,0,1128,0,0,1,0,2,1,0,1,0,0,5,0,1,0,0,0,0,0,0,?,?,?,?,?,1,0,0,0,0,0,1954,0,1,0,1,286,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,?,?,?,0,1,0,0,?,?,?,?,0,6,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,118000
806,20,1,0,0,0,0,91,12274,0,?,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,7,5,2008,2008,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,256,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1417,1417,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1428,0,0,1428,0,0,2,0,3,1,0,0,1,0,6,1,0,0,0,0,0,0,0,?,?,?,?,?,1,0,0,0,0,0,2008,1,0,0,2,554,1,0,0,0,0,1,0,0,0,0,1,0,0,0,60,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,0,7,2008,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,227680
807,80,1,0,0,0,0,75,9750,0,?,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5,5,1967,1967,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,400,0,0,0,1,0,0,480,100,980,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,980,0,0,980,0,0,2,0,3,1,0,1,0,0,6,1,0,0,0,0,0,0,0,?,?,?,?,?,1,0,0,0,0,0,1967,0,0,1,1,384,1,0,0,0,0,1,0,0,0,0,1,0,0,68,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,0,10,2006,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,135500
