Id,MSSubClass,MSZoning=RH,MSZoning=RL,MSZoning=RM,MSZoning=FV,'MSZoning=C (all)',LotFrontage,LotArea,Street,Alley,LotShape=Reg,LotShape=IR1,LotShape=IR2,LotShape=IR3,LandContour=Lvl,LandContour=HLS,LandContour=Bnk,LandContour=Low,Utilities,LotConfig=Inside,LotConfig=Corner,LotConfig=FR2,LotConfig=CulDSac,LotConfig=FR3,LandSlope=Gtl,LandSlope=Mod,LandSlope=Sev,Neighborhood=NAmes,Neighborhood=Gilbert,Neighborhood=StoneBr,Neighborhood=BrDale,Neighborhood=NPkVill,Neighborhood=NridgHt,Neighborhood=Blmngtn,Neighborhood=NoRidge,Neighborhood=Somerst,Neighborhood=SawyerW,Neighborhood=Sawyer,Neighborhood=NWAmes,Neighborhood=OldTown,Neighborhood=BrkSide,Neighborhood=ClearCr,Neighborhood=SWISU,Neighborhood=Edwards,Neighborhood=CollgCr,Neighborhood=Crawfor,Neighborhood=Blueste,Neighborhood=IDOTRR,Neighborhood=Mitchel,Neighborhood=Timber,Neighborhood=MeadowV,Neighborhood=Veenker,Condition1=Feedr,Condition1=Norm,Condition1=PosN,Condition1=RRNe,Condition1=Artery,Condition1=RRNn,Condition1=PosA,Condition1=RRAn,Condition1=RRAe,Condition2=Norm,Condition2=Feedr,Condition2=PosA,Condition2=PosN,Condition2=Artery,BldgType=1Fam,BldgType=TwnhsE,BldgType=Twnhs,BldgType=Duplex,BldgType=2fmCon,HouseStyle=1Story,HouseStyle=2Story,HouseStyle=SLvl,HouseStyle=1.5Fin,HouseStyle=SFoyer,HouseStyle=2.5Unf,HouseStyle=1.5Unf,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle=Gable,RoofStyle=Hip,RoofStyle=Gambrel,RoofStyle=Flat,RoofStyle=Mansard,RoofStyle=Shed,RoofMatl=CompShg,RoofMatl=Tar&Grv,RoofMatl=WdShake,RoofMatl=WdShngl,Exterior1st=VinylSd,'Exterior1st=Wd Sdng',Exterior1st=HdBoard,Exterior1st=Plywood,Exterior1st=MetalSd,Exterior1st=CemntBd,Exterior1st=WdShing,Exterior1st=BrkFace,Exterior1st=AsbShng,Exterior1st=BrkComm,Exterior1st=Stucco,Exterior1st=AsphShn,Exterior1st=CBlock,Exterior2nd=VinylSd,'Exterior2nd=Wd Sdng',Exterior2nd=HdBoard,Exterior2nd=Plywood,Exterior2nd=MetalSd,'Exterior2nd=Brk Cmn',Exterior2nd=CmentBd,Exterior2nd=ImStucc,'Exterior2nd=Wd Shng',Exterior2nd=AsbShng,Exterior2nd=Stucco,Exterior2nd=CBlock,Exterior2nd=BrkFace,Exterior2nd=AsphShn,Exterior2nd=Stone,MasVnrType=None,MasVnrType=BrkFace,MasVnrType=Stone,MasVnrType=BrkCmn,MasVnrArea,ExterQual=TA,ExterQual=Gd,ExterQual=Ex,ExterQual=Fa,ExterCond=TA,ExterCond=Gd,ExterCond=Fa,ExterCond=Po,ExterCond=Ex,Foundation=CBlock,Foundation=PConc,Foundation=BrkTil,Foundation=Stone,Foundation=Slab,Foundation=Wood,BsmtQual=TA,BsmtQual=Gd,BsmtQual=Ex,BsmtQual=Fa,BsmtCond=TA,BsmtCond=Po,BsmtCond=Fa,BsmtCond=Gd,BsmtExposure=No,BsmtExposure=Gd,BsmtExposure=Mn,BsmtExposure=Av,BsmtFinType1=Rec,BsmtFinType1=ALQ,BsmtFinType1=GLQ,BsmtFinType1=Unf,BsmtFinType1=BLQ,BsmtFinType1=LwQ,BsmtFinSF1,BsmtFinType2=LwQ,BsmtFinType2=Unf,BsmtFinType2=Rec,BsmtFinType2=BLQ,BsmtFinType2=GLQ,BsmtFinType2=ALQ,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating=GasA,Heating=GasW,Heating=Grav,Heating=Wall,HeatingQC=TA,HeatingQC=Gd,HeatingQC=Ex,HeatingQC=Fa,HeatingQC=Po,CentralAir,Electrical=SBrkr,Electrical=FuseA,Electrical=FuseF,Electrical=FuseP,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual=TA,KitchenQual=Gd,KitchenQual=Ex,KitchenQual=Fa,TotRmsAbvGrd,Functional=Typ,Functional=Min2,Functional=Min1,Functional=Mod,Functional=Maj1,Functional=Sev,Functional=Maj2,Fireplaces,FireplaceQu=TA,FireplaceQu=Gd,FireplaceQu=Po,FireplaceQu=Fa,FireplaceQu=Ex,GarageType=Attchd,GarageType=Detchd,GarageType=BuiltIn,GarageType=Basment,GarageType=2Types,GarageType=CarPort,GarageYrBlt,GarageFinish=Unf,GarageFinish=Fin,GarageFinish=RFn,GarageCars,GarageArea,GarageQual=TA,GarageQual=Fa,GarageQual=Gd,GarageQual=Po,GarageCond=TA,GarageCond=Fa,GarageCond=Gd,GarageCond=Po,GarageCond=Ex,PavedDrive=Y,PavedDrive=N,PavedDrive=P,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence=MnPrv,Fence=GdPrv,Fence=GdWo,Fence=MnWw,MiscFeature=Gar2,MiscFeature=Shed,MiscFeature=Othr,MiscVal,MoSold,YrSold,SaleType=WD,SaleType=COD,SaleType=New,SaleType=ConLD,SaleType=Oth,SaleType=Con,SaleType=ConLw,SaleType=ConLI,SaleType=CWD,SaleCondition
2346,20,0,0,0,1,0,72,8640,0,?,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,8,5,2007,2007,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,24,0,1,0,0,0,0,0,1314,1338,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1338,0,0,1338,0,0,2,0,3,1,0,1,0,0,6,1,0,0,0,0,0,0,0,?,?,?,?,?,1,0,0,0,0,0,2007,0,0,1,2,598,1,0,0,0,1,0,0,0,0,1,0,0,0,141,0,0,0,0,?,?,?,?,?,?,?,?,0,11,2007,0,0,1,0,0,0,0,0,0,Partial
2347,20,0,0,0,1,0,75,9000,0,?,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,7,5,2006,2007,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1335,1335,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1335,0,0,1335,0,0,2,0,3,1,0,1,0,0,6,1,0,0,0,0,0,0,0,?,?,?,?,?,1,0,0,0,0,0,2007,0,0,1,2,575,1,0,0,0,1,0,0,0,0,1,0,0,0,210,0,0,0,0,?,?,?,?,?,?,?,?,0,6,2007,0,0,1,0,0,0,0,0,0,Partial
2348,60,0,0,0,1,0,72,8640,0,?,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,8,5,2007,2007,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,350,0,1,0,0,0,0,0,546,896,1,0,0,0,0,0,1,0,0,0,1,0,0,0,896,896,0,1792,0,0,2,1,3,1,0,1,0,0,8,1,0,0,0,0,0,0,0,?,?,?,?,?,1,0,0,0,0,0,2007,0,1,0,2,590,1,0,0,0,1,0,0,0,0,1,0,0,184,96,0,0,0,0,?,?,?,?,?,?,?,?,0,11,2007,0,0,1,0,0,0,0,0,0,Partial
2349,60,0,0,0,1,0,81,10411,0,?,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5,5,2007,2007,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,?,?,?,?,0,0,0,1,0,0,0,0,1,0,0,0,0,0,725,725,1,0,0,0,0,0,1,0,0,0,1,0,0,0,725,863,0,1588,0,0,3,0,3,1,0,1,0,0,8,1,0,0,0,0,0,0,0,?,?,?,?,?,1,0,0,0,0,0,2007,1,0,0,2,561,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,0,7,2007,0,0,1,0,0,0,0,0,0,Partial
2350,60,0,0,0,1,0,112,12217,0,?,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,8,5,2007,2007,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,?,?,?,?,?,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,745,0,1,0,0,0,0,0,210,955,1,0,0,0,0,0,1,0,0,0,1,0,0,0,955,925,0,1880,1,0,2,1,3,1,0,0,1,0,8,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2007,0,1,0,3,880,1,0,0,0,1,0,0,0,0,1,0,0,168,127,0,0,0,0,?,?,?,?,?,?,?,?,0,12,2007,0,0,1,0,0,0,0,0,0,Partial
2351,20,0,0,0,1,0,84,10440,0,?,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,8,5,2007,2007,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1574,1574,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1584,0,0,1584,0,0,2,0,2,1,0,0,1,0,6,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2007,0,1,0,2,594,1,0,0,0,1,0,0,0,0,1,0,0,0,256,0,0,0,0,?,?,?,?,?,?,?,?,0,5,2007,0,0,1,0,0,0,0,0,0,Partial
2352,20,0,0,0,1,0,100,11824,0,?,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,8,5,2006,2006,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,298,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1685,1685,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1685,0,0,1685,0,0,2,0,2,1,0,1,0,0,5,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2006,0,1,0,3,658,1,0,0,0,1,0,0,0,0,1,0,0,112,63,0,0,0,0,?,?,?,?,?,?,?,?,0,4,2007,1,0,0,0,0,0,0,0,0,Normal
2353,60,0,0,0,1,0,85,10625,0,?,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6,5,2004,2004,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,353,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1158,1158,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1158,1285,0,2443,0,0,2,1,4,1,0,1,0,0,9,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,2004,0,0,1,3,744,1,0,0,0,1,0,0,0,0,1,0,0,193,127,0,0,0,0,?,?,?,?,?,?,?,?,0,6,2007,1,0,0,0,0,0,0,0,0,Normal
2354,20,0,1,0,0,0,63,7500,0,?,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6,5,2006,2007,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1100,1100,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1100,0,0,1100,0,0,1,1,3,1,1,0,0,0,6,1,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,?,?,?,?,?,?,?,?,?,1,0,0,0,136,0,0,0,0,?,?,?,?,?,?,?,?,0,6,2007,0,0,1,0,0,0,0,0,0,Partial
2355,20,0,1,0,0,0,63,7500,0,?,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,7,5,2006,2006,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1143,1143,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1143,0,0,1143,0,0,1,1,3,1,0,1,0,0,5,1,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,?,?,?,?,?,?,?,?,?,1,0,0,0,55,0,0,0,0,?,?,?,?,?,?,?,?,0,10,2007,1,0,0,0,0,0,0,0,0,Normal
2356,20,0,1,0,0,0,60,12450,0,?,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5,5,2003,2004,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,126,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,729,0,1,0,0,0,0,0,365,1094,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1094,0,0,1094,1,0,1,0,3,1,0,1,0,0,6,1,0,0,0,0,0,0,0,?,?,?,?,?,0,1,0,0,0,0,2004,1,0,0,2,576,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,0,5,2007,1,0,0,0,0,0,0,0,0,Normal
2357,20,0,1,0,0,0,65,7441,0,?,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,7,5,2006,2006,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,170,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1461,1461,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1486,0,0,1486,0,0,2,0,3,1,0,1,0,0,7,1,0,0,0,0,0,0,0,?,?,?,?,?,1,0,0,0,0,0,2006,0,0,1,2,566,1,0,0,0,1,0,0,0,0,1,0,0,0,32,0,0,0,0,?,?,?,?,?,?,?,?,0,6,2007,1,0,0,0,0,0,0,0,0,Normal
2358,60,0,1,0,0,0,?,11613,0,?,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6,5,1993,1997,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,480,0,1,0,0,0,0,0,384,864,1,0,0,0,0,0,1,0,0,0,1,0,0,0,920,900,0,1820,0,0,2,1,3,1,0,1,0,0,7,1,0,0,0,0,0,0,0,?,?,?,?,?,1,0,0,0,0,0,1993,0,0,1,2,492,1,0,0,0,1,0,0,0,0,1,0,0,144,85,0,0,0,0,?,0,1,0,0,?,?,?,0,5,2007,1,0,0,0,0,0,0,0,0,Normal
2359,160,0,1,0,0,0,50,8012,0,?,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,6,5,1980,1980,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,630,630,1,0,0,0,0,0,1,0,0,0,1,0,0,0,630,636,0,1266,0,0,1,1,2,1,1,0,0,0,5,1,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,1980,0,0,1,1,283,1,0,0,0,1,0,0,0,0,1,0,0,340,0,0,0,0,0,?,1,0,0,0,?,?,?,0,7,2007,1,0,0,0,0,0,0,0,0,Normal
2360,20,0,1,0,0,0,64,6285,0,?,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5,5,1977,1977,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,138,0,0,1,0,0,0,351,405,894,1,0,0,0,1,0,0,0,0,0,1,0,0,0,894,0,0,894,1,0,1,0,2,1,1,0,0,0,5,1,0,0,0,0,0,0,0,?,?,?,?,?,0,1,0,0,0,0,1979,1,0,0,1,308,1,0,0,0,1,0,0,0,0,1,0,0,192,0,0,0,0,0,?,?,?,?,?,?,?,?,0,3,2007,1,0,0,0,0,0,0,0,0,Normal
2361,20,0,1,0,0,0,84,7476,0,?,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5,7,1968,1968,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,812,0,1,0,0,0,0,0,228,1040,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1040,0,0,1040,1,0,1,1,3,1,1,0,0,0,5,1,0,0,0,0,0,0,0,?,?,?,?,?,0,1,0,0,0,0,1991,0,1,0,2,686,1,0,0,0,1,0,0,0,0,1,0,0,188,0,0,0,0,0,?,?,?,?,?,?,?,?,0,6,2007,1,0,0,0,0,0,0,0,0,Normal
2362,60,0,1,0,0,0,?,19522,0,?,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7,5,1990,1990,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,272,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,727,0,1,0,0,0,0,0,496,1223,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1271,1232,0,2503,1,0,2,1,3,1,0,1,0,0,7,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1990,0,0,1,2,564,1,0,0,0,1,0,0,0,0,1,0,0,0,99,0,0,182,0,?,?,?,?,?,?,?,?,0,2,2007,1,0,0,0,0,0,0,0,0,Normal
2363,20,0,1,0,0,0,44,10751,0,?,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5,5,1974,1974,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,44,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,787,0,1,0,0,0,0,0,250,1037,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1037,0,0,1037,1,0,1,0,2,1,1,0,0,0,5,1,0,0,0,0,0,0,0,?,?,?,?,?,1,0,0,0,0,0,1974,0,0,1,2,431,1,0,0,0,1,0,0,0,0,1,0,0,136,47,0,0,0,0,?,?,?,?,?,?,?,?,0,8,2007,1,0,0,0,0,0,0,0,0,Normal
2364,20,0,1,0,0,0,43,12712,0,?,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6,7,1973,2006,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,968,0,1,0,0,0,0,0,76,1044,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1055,0,0,1055,1,0,1,0,2,1,0,1,0,0,5,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1973,0,0,1,2,542,1,0,0,0,1,0,0,0,0,1,0,0,455,0,0,0,0,0,?,?,?,?,?,?,?,?,0,1,2007,1,0,0,0,0,0,0,0,0,Abnorml
2365,120,0,0,0,1,0,45,4379,0,?,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,8,5,2004,2004,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,851,0,1,0,0,0,0,0,527,1378,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1378,0,0,1378,1,0,2,0,2,1,0,1,0,0,6,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2004,0,1,0,2,540,1,0,0,0,1,0,0,0,0,1,0,0,160,56,0,0,0,0,?,?,?,?,?,?,?,?,0,7,2007,1,0,0,0,0,0,0,0,0,Normal
2366,120,0,0,0,1,0,80,3523,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,8,5,2006,2007,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,60,0,1,0,0,0,0,0,1081,1141,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1151,0,0,1151,1,0,2,0,2,1,0,1,0,0,5,1,0,0,0,0,0,0,0,?,?,?,?,?,1,0,0,0,0,0,2006,0,1,0,2,484,1,0,0,0,1,0,0,0,0,1,0,0,0,60,0,0,0,0,?,?,?,?,?,?,?,?,0,2,2007,0,0,1,0,0,0,0,0,0,Partial
